Total number of projects,Transaction Time,Current Time MS
1359,4,1617584333032
1360,3,1617584333036
1361,3,1617584333039
1362,3,1617584333042
1363,4,1617584333045
1364,3,1617584333049
1365,4,1617584333052
1366,3,1617584333056
1367,3,1617584333059
1368,4,1617584333062
1369,4,1617584333066
1370,4,1617584333070
1371,3,1617584333074
1372,5,1617584333077
1373,3,1617584333082
1374,3,1617584333085
1375,6,1617584333088
1376,9,1617584333094
1377,3,1617584333103
1378,4,1617584333106
1379,4,1617584333110
1380,3,1617584333114
1381,4,1617584333117
1382,3,1617584333121
1383,4,1617584333124
1384,3,1617584333128
1385,3,1617584333131
1386,3,1617584333134
1387,3,1617584333137
1388,4,1617584333140
1389,3,1617584333144
1390,3,1617584333147
1391,3,1617584333150
1392,3,1617584333153
1393,4,1617584333156
1394,3,1617584333160
1395,3,1617584333163
1396,3,1617584333166
1397,4,1617584333169
1398,3,1617584333173
1399,3,1617584333176
1400,3,1617584333179
1401,3,1617584333182
1402,4,1617584333185
1403,3,1617584333189
1404,3,1617584333192
1405,3,1617584333195
1406,4,1617584333198
1407,3,1617584333202
1408,3,1617584333205
1409,3,1617584333208
1410,4,1617584333211
1411,3,1617584333215
1412,4,1617584333218
1413,3,1617584333222
1414,3,1617584333225
1415,3,1617584333229
1416,4,1617584333232
1417,3,1617584333236
1418,3,1617584333239
1419,3,1617584333242
1420,4,1617584333245
1421,3,1617584333249
1422,3,1617584333252
1423,3,1617584333255
1424,3,1617584333258
1425,3,1617584333261
1426,4,1617584333264
1427,4,1617584333268
1428,3,1617584333272
1429,3,1617584333275
1430,3,1617584333278
1431,4,1617584333281
1432,3,1617584333285
1433,3,1617584333288
1434,3,1617584333292
1435,3,1617584333295
1436,3,1617584333298
1437,3,1617584333301
1438,2,1617584333305
1439,4,1617584333307
1440,3,1617584333311
1441,3,1617584333314
1442,3,1617584333317
1443,3,1617584333320
1444,4,1617584333323
1445,3,1617584333327
1446,4,1617584333330
1447,3,1617584333334
1448,3,1617584333337
1449,3,1617584333340
1450,3,1617584333343
1451,3,1617584333346
1452,4,1617584333349
1453,3,1617584333353
1454,4,1617584333356
1455,3,1617584333360
1456,3,1617584333363
1457,3,1617584333366
1458,4,1617584333369
1459,3,1617584333373
1460,3,1617584333376
1461,4,1617584333379
1462,3,1617584333383
1463,3,1617584333386
1464,3,1617584333389
1465,4,1617584333392
1466,3,1617584333396
1467,4,1617584333399
1468,3,1617584333403
1469,3,1617584333406
1470,3,1617584333409
1471,3,1617584333412
1472,4,1617584333415
1473,3,1617584333419
1474,3,1617584333422
1475,3,1617584333425
1476,4,1617584333428
1477,3,1617584333432
1478,3,1617584333435
1479,3,1617584333438
1480,4,1617584333441
1481,3,1617584333445
1482,3,1617584333448
1483,3,1617584333451
1484,3,1617584333454
1485,4,1617584333457
1486,3,1617584333461
1487,4,1617584333464
1488,3,1617584333468
1489,3,1617584333471
1490,4,1617584333474
1491,3,1617584333478
1492,4,1617584333481
1493,3,1617584333485
1494,4,1617584333488
1495,4,1617584333492
1496,3,1617584333496
1497,4,1617584333499
1498,4,1617584333503
1499,3,1617584333507
1500,4,1617584333510
1501,4,1617584333514
1502,4,1617584333518
1503,3,1617584333522
1504,3,1617584333525
1505,4,1617584333528
1506,4,1617584333532
1507,3,1617584333536
1508,3,1617584333539
1509,3,1617584333542
1510,4,1617584333545
1511,3,1617584333549
1512,3,1617584333552
1513,3,1617584333555
1514,4,1617584333558
1515,3,1617584333562
1516,3,1617584333565
1517,4,1617584333568
1518,3,1617584333572
1519,3,1617584333575
1520,4,1617584333578
1521,3,1617584333582
1522,4,1617584333585
1523,3,1617584333589
1524,3,1617584333592
1525,4,1617584333595
1526,3,1617584333599
1527,3,1617584333602
1528,3,1617584333605
1529,4,1617584333608
1530,3,1617584333612
1531,3,1617584333615
1532,3,1617584333618
1533,4,1617584333621
1534,4,1617584333625
1535,3,1617584333629
1536,4,1617584333632
1537,4,1617584333636
1538,3,1617584333640
1539,4,1617584333643
1540,3,1617584333647
1541,3,1617584333650
1542,3,1617584333653
1543,3,1617584333656
1544,4,1617584333659
1545,3,1617584333663
1546,3,1617584333666
1547,4,1617584333669
1548,3,1617584333673
1549,3,1617584333676
1550,3,1617584333679
1551,3,1617584333682
1552,4,1617584333685
1553,3,1617584333689
1554,3,1617584333692
1555,4,1617584333695
1556,3,1617584333699
1557,3,1617584333702
1558,4,1617584333705
1559,3,1617584333709
1560,3,1617584333712
1561,3,1617584333715
1562,3,1617584333719
1563,3,1617584333722
1564,3,1617584333725
1565,3,1617584333728
1566,4,1617584333731
1567,3,1617584333735
1568,3,1617584333738
1569,3,1617584333741
1570,3,1617584333744
1571,4,1617584333747
1572,3,1617584333751
1573,3,1617584333754
1574,3,1617584333757
1575,3,1617584333760
1576,3,1617584333763
1577,3,1617584333766
1578,3,1617584333770
1579,3,1617584333773
1580,3,1617584333776
1581,3,1617584333779
1582,3,1617584333782
1583,3,1617584333785
1584,3,1617584333788
1585,3,1617584333791
1586,3,1617584333794
1587,3,1617584333797
1588,3,1617584333800
1589,3,1617584333803
1590,3,1617584333806
1591,3,1617584333809
1592,3,1617584333812
1593,4,1617584333815
1594,3,1617584333819
1595,3,1617584333822
1596,3,1617584333825
1597,3,1617584333828
1598,3,1617584333831
1599,3,1617584333834
1600,4,1617584333837
1601,3,1617584333841
1602,3,1617584333844
1603,3,1617584333847
1604,4,1617584333850
1605,3,1617584333854
1606,3,1617584333857
1607,3,1617584333860
1608,3,1617584333863
1609,4,1617584333866
1610,3,1617584333870
1611,4,1617584333873
1612,3,1617584333877
1613,3,1617584333880
1614,3,1617584333883
1615,4,1617584333886
1616,3,1617584333890
1617,3,1617584333893
1618,3,1617584333896
1619,4,1617584333899
1620,3,1617584333903
1621,3,1617584333906
1622,3,1617584333909
1623,3,1617584333912
1624,3,1617584333915
1625,4,1617584333918
1626,3,1617584333922
1627,3,1617584333925
1628,3,1617584333928
1629,4,1617584333931
1630,3,1617584333935
1631,3,1617584333938
1632,3,1617584333941
1633,4,1617584333944
1634,3,1617584333948
1635,3,1617584333951
1636,4,1617584333954
1637,3,1617584333958
1638,4,1617584333961
1639,3,1617584333965
1640,4,1617584333968
1641,3,1617584333972
1642,4,1617584333975
1643,4,1617584333979
1644,3,1617584333983
1645,4,1617584333986
1646,4,1617584333990
1647,3,1617584333994
1648,5,1617584333997
1649,4,1617584334002
1650,3,1617584334006
1651,4,1617584334009
1652,3,1617584334013
1653,3,1617584334016
1654,4,1617584334019
1655,3,1617584334023
1656,4,1617584334026
1657,3,1617584334030
1658,3,1617584334033
1659,3,1617584334036
1660,4,1617584334039
1661,3,1617584334043
1662,4,1617584334046
1663,3,1617584334050
1664,3,1617584334053
1665,4,1617584334056
1666,3,1617584334060
1667,3,1617584334063
1668,4,1617584334066
1669,3,1617584334070
1670,4,1617584334073
1671,4,1617584334077
1672,4,1617584334081
1673,3,1617584334085
1674,3,1617584334088
1675,3,1617584334091
1676,4,1617584334094
1677,3,1617584334098
1678,4,1617584334101
1679,3,1617584334105
1680,3,1617584334108
1681,3,1617584334111
1682,4,1617584334114
1683,3,1617584334118
1684,3,1617584334121
1685,3,1617584334124
1686,3,1617584334127
1687,3,1617584334130
1688,3,1617584334133
1689,3,1617584334136
1690,4,1617584334139
1691,3,1617584334143
1692,3,1617584334146
1693,4,1617584334149
1694,3,1617584334153
1695,3,1617584334156
1696,3,1617584334159
1697,4,1617584334162
1698,3,1617584334166
1699,3,1617584334169
1700,3,1617584334172
1701,3,1617584334175
1702,3,1617584334178
1703,3,1617584334181
1704,3,1617584334184
1705,4,1617584334187
1706,3,1617584334191
1707,3,1617584334194
1708,3,1617584334197
1709,3,1617584334200
1710,3,1617584334203
1711,3,1617584334206
1712,3,1617584334209
1713,4,1617584334212
1714,3,1617584334216
1715,3,1617584334219
1716,3,1617584334222
1717,4,1617584334225
1718,3,1617584334229
1719,4,1617584334232
1720,3,1617584334236
1721,3,1617584334239
1722,3,1617584334242
1723,3,1617584334245
1724,3,1617584334248
1725,4,1617584334251
1726,3,1617584334255
1727,3,1617584334258
1728,4,1617584334261
1729,3,1617584334265
1730,3,1617584334268
1731,3,1617584334271
1732,4,1617584334274
1733,3,1617584334278
1734,3,1617584334281
1735,3,1617584334284
1736,3,1617584334287
1737,4,1617584334290
1738,2,1617584334294
1739,4,1617584334296
1740,3,1617584334300
1741,3,1617584334303
1742,3,1617584334306
1743,3,1617584334309
1744,3,1617584334312
1745,3,1617584334315
1746,3,1617584334318
1747,3,1617584334321
1748,4,1617584334324
1749,3,1617584334328
1750,3,1617584334331
1751,3,1617584334334
1752,3,1617584334337
1753,4,1617584334340
1754,3,1617584334344
1755,3,1617584334347
1756,4,1617584334350
1757,3,1617584334354
1758,3,1617584334357
1759,3,1617584334360
1760,3,1617584334363
1761,4,1617584334366
1762,3,1617584334370
1763,3,1617584334373
1764,3,1617584334376
1765,4,1617584334379
1766,4,1617584334383
1767,4,1617584334387
1768,3,1617584334391
1769,4,1617584334394
1770,3,1617584334398
1771,3,1617584334401
1772,4,1617584334404
1773,3,1617584334408
1774,3,1617584334411
1775,3,1617584334414
1776,3,1617584334417
1777,3,1617584334420
1778,3,1617584334423
1779,3,1617584334426
1780,3,1617584334429
1781,3,1617584334432
1782,3,1617584334435
1783,3,1617584334438
1784,3,1617584334441
1785,3,1617584334444
1786,3,1617584334447
1787,3,1617584334450
1788,3,1617584334453
1789,3,1617584334456
1790,3,1617584334459
1791,3,1617584334462
1792,3,1617584334465
1793,3,1617584334468
1794,3,1617584334471
1795,3,1617584334474
1796,3,1617584334477
1797,3,1617584334480
1798,3,1617584334483
1799,3,1617584334486
1800,3,1617584334489
1801,3,1617584334492
1802,3,1617584334495
1803,3,1617584334498
1804,3,1617584334501
1805,3,1617584334504
1806,3,1617584334507
1807,3,1617584334510
1808,3,1617584334513
1809,3,1617584334516
1810,3,1617584334519
1811,3,1617584334522
1812,3,1617584334525
1813,3,1617584334528
1814,3,1617584334531
1815,3,1617584334534
1816,3,1617584334537
1817,3,1617584334540
1818,3,1617584334543
1819,3,1617584334546
1820,4,1617584334549
1821,2,1617584334553
1822,3,1617584334556
1823,3,1617584334559
1824,3,1617584334562
1825,3,1617584334565
1826,3,1617584334568
1827,3,1617584334571
1828,3,1617584334574
1829,2,1617584334577
1830,3,1617584334579
1831,3,1617584334582
1832,3,1617584334585
1833,4,1617584334588
1834,3,1617584334592
1835,3,1617584334595
1836,3,1617584334598
1837,3,1617584334601
1838,3,1617584334604
1839,2,1617584334607
1840,3,1617584334609
1841,3,1617584334612
1842,3,1617584334615
1843,3,1617584334618
1844,3,1617584334621
1845,2,1617584334625
1846,2,1617584334628
1847,3,1617584334631
1848,3,1617584334634
1849,3,1617584334637
1850,3,1617584334640
1851,3,1617584334643
1852,4,1617584334646
1853,3,1617584334650
1854,3,1617584334653
1855,3,1617584334656
1856,4,1617584334659
1857,3,1617584334663
1858,3,1617584334666
1859,4,1617584334669
1860,3,1617584334673
1861,4,1617584334676
1862,3,1617584334680
1863,3,1617584334683
1864,3,1617584334686
1865,3,1617584334689
1866,4,1617584334692
1867,3,1617584334696
1868,3,1617584334699
1869,3,1617584334702
1870,3,1617584334705
1871,4,1617584334708
1872,3,1617584334712
1873,3,1617584334715
1874,5,1617584334718
1875,5,1617584334723
1876,4,1617584334728
1877,4,1617584334732
1878,3,1617584334736
1879,4,1617584334739
1880,3,1617584334743
1881,3,1617584334746
1882,3,1617584334749
1883,3,1617584334752
1884,4,1617584334755
1885,3,1617584334759
1886,3,1617584334762
1887,4,1617584334765
1888,3,1617584334769
1889,5,1617584334772
1890,4,1617584334777
1891,4,1617584334782
1892,3,1617584334786
1893,4,1617584334789
1894,3,1617584334793
1895,3,1617584334796
1896,3,1617584334799
1897,3,1617584334802
1898,5,1617584334805
1899,3,1617584334810
1900,3,1617584334813
1901,3,1617584334816
1902,4,1617584334819
1903,3,1617584334823
1904,3,1617584334826
1905,5,1617584334829
1906,5,1617584334834
1907,6,1617584334839
1908,4,1617584334845
1909,5,1617584334849
1910,4,1617584334854
1911,4,1617584334858
1912,4,1617584334862
1913,4,1617584334866
1914,5,1617584334870
1915,6,1617584334875
1916,5,1617584334881
1917,5,1617584334886
1918,6,1617584334891
1919,6,1617584334897
1920,5,1617584334903
1921,7,1617584334908
1922,5,1617584334915
1923,6,1617584334920
1924,5,1617584334926
1925,4,1617584334931
1926,5,1617584334935
1927,4,1617584334940
1928,3,1617584334944
1929,5,1617584334947
1930,4,1617584334952
1931,5,1617584334956
1932,6,1617584334961
1933,5,1617584334967
1934,5,1617584334972
1935,5,1617584334977
1936,5,1617584334982
1937,5,1617584334987
1938,5,1617584334992
1939,4,1617584334997
1940,4,1617584335001
1941,5,1617584335005
1942,5,1617584335010
1943,4,1617584335015
1944,4,1617584335019
1945,4,1617584335023
1946,3,1617584335027
1947,4,1617584335030
1948,4,1617584335034
1949,4,1617584335038
1950,5,1617584335042
1951,4,1617584335047
1952,4,1617584335051
1953,3,1617584335055
1954,5,1617584335058
1955,3,1617584335063
1956,4,1617584335066
1957,5,1617584335070
1958,4,1617584335075
1959,4,1617584335079
1960,5,1617584335083
1961,4,1617584335088
1962,4,1617584335092
1963,3,1617584335096
1964,3,1617584335099
1965,4,1617584335102
1966,4,1617584335106
1967,5,1617584335110
1968,4,1617584335115
1969,4,1617584335119
1970,4,1617584335123
1971,5,1617584335127
1972,5,1617584335132
1973,4,1617584335137
1974,5,1617584335141
1975,5,1617584335146
1976,6,1617584335151
1977,6,1617584335157
1978,6,1617584335163
1979,6,1617584335169
1980,4,1617584335175
1981,4,1617584335179
1982,4,1617584335183
1983,4,1617584335187
1984,6,1617584335191
1985,5,1617584335197
1986,4,1617584335202
1987,6,1617584335206
1988,6,1617584335212
1989,6,1617584335218
1990,7,1617584335224
1991,7,1617584335231
1992,6,1617584335238
1993,6,1617584335244
1994,5,1617584335250
1995,5,1617584335255
1996,5,1617584335260
1997,6,1617584335265
1998,5,1617584335271
1999,4,1617584335276
2000,4,1617584335280
2001,4,1617584335284
2002,4,1617584335288
2003,5,1617584335292
2004,4,1617584335297
2005,4,1617584335301
2006,5,1617584335305
2007,4,1617584335310
2008,4,1617584335314
2009,4,1617584335318
2010,4,1617584335322
2011,4,1617584335326
2012,5,1617584335330
2013,5,1617584335335
2014,10,1617584335340
2015,7,1617584335350
2016,7,1617584335357
2017,5,1617584335364
2018,6,1617584335369
2019,6,1617584335375
2020,6,1617584335381
2021,7,1617584335387
2022,5,1617584335394
2023,6,1617584335399
2024,4,1617584335405
2025,5,1617584335409
2026,4,1617584335414
2027,5,1617584335418
2028,5,1617584335423
2029,4,1617584335428
2030,5,1617584335432
2031,4,1617584335437
2032,4,1617584335441
2033,5,1617584335445
2034,6,1617584335450
2035,5,1617584335456
2036,5,1617584335461
2037,4,1617584335466
2038,5,1617584335470
2039,4,1617584335475
2040,5,1617584335479
2041,4,1617584335484
2042,4,1617584335488
2043,4,1617584335492
2044,4,1617584335496
2045,4,1617584335500
2046,4,1617584335504
2047,3,1617584335508
2048,4,1617584335511
2049,5,1617584335515
2050,3,1617584335520
2051,5,1617584335523
2052,4,1617584335528
2053,4,1617584335532
2054,4,1617584335536
2055,4,1617584335540
2056,4,1617584335544
2057,3,1617584335548
2058,4,1617584335551
2059,4,1617584335555
2060,3,1617584335559
2061,4,1617584335562
2062,4,1617584335566
2063,4,1617584335570
2064,3,1617584335574
2065,3,1617584335578
2066,3,1617584335581
2067,4,1617584335584
2068,3,1617584335588
2069,4,1617584335591
2070,3,1617584335595
2071,4,1617584335598
2072,4,1617584335602
2073,3,1617584335606
2074,3,1617584335609
2075,3,1617584335612
2076,4,1617584335615
2077,3,1617584335619
2078,4,1617584335622
2079,3,1617584335626
2080,5,1617584335629
2081,3,1617584335634
2082,3,1617584335637
2083,4,1617584335640
2084,3,1617584335644
2085,4,1617584335647
2086,3,1617584335651
2087,4,1617584335654
2088,3,1617584335658
2089,4,1617584335661
2090,3,1617584335665
2091,3,1617584335668
2092,5,1617584335671
2093,4,1617584335676
2094,4,1617584335680
2095,3,1617584335684
2096,4,1617584335687
2097,3,1617584335691
2098,3,1617584335694
2099,4,1617584335697
2100,3,1617584335701
2101,4,1617584335704
2102,3,1617584335708
2103,4,1617584335711
2104,3,1617584335715
2105,4,1617584335718
2106,4,1617584335722
2107,4,1617584335726
2108,4,1617584335730
2109,4,1617584335734
2110,4,1617584335738
2111,4,1617584335742
2112,4,1617584335746
2113,4,1617584335750
2114,4,1617584335754
2115,3,1617584335758
2116,4,1617584335761
2117,3,1617584335765
2118,4,1617584335768
2119,4,1617584335772
2120,4,1617584335776
2121,4,1617584335780
2122,3,1617584335784
2123,3,1617584335787
2124,4,1617584335790
2125,3,1617584335794
2126,3,1617584335797
2127,4,1617584335800
2128,3,1617584335804
2129,3,1617584335807
2130,4,1617584335810
2131,3,1617584335814
2132,3,1617584335817
2133,3,1617584335820
2134,4,1617584335823
2135,4,1617584335827
2136,3,1617584335831
2137,3,1617584335834
2138,4,1617584335837
2139,3,1617584335841
2140,3,1617584335845
2141,5,1617584335848
2142,4,1617584335853
2143,4,1617584335857
2144,3,1617584335861
2145,4,1617584335864
2146,4,1617584335868
2147,3,1617584335872
2148,4,1617584335875
2149,3,1617584335879
2150,3,1617584335882
2151,3,1617584335885
2152,4,1617584335888
2153,3,1617584335892
2154,3,1617584335895
2155,4,1617584335898
2156,3,1617584335902
2157,3,1617584335905
2158,4,1617584335908
2159,3,1617584335912
2160,3,1617584335915
2161,4,1617584335918
2162,3,1617584335922
2163,4,1617584335925
2164,3,1617584335929
2165,3,1617584335932
2166,3,1617584335935
2167,4,1617584335938
2168,3,1617584335942
2169,4,1617584335945
2170,3,1617584335949
2171,3,1617584335952
2172,4,1617584335955
2173,3,1617584335959
2174,4,1617584335962
2175,3,1617584335966
2176,4,1617584335969
2177,3,1617584335973
2178,3,1617584335976
2179,4,1617584335979
2180,3,1617584335983
2181,3,1617584335987
2182,4,1617584335990
2183,3,1617584335994
2184,4,1617584335997
2185,3,1617584336001
2186,4,1617584336004
2187,4,1617584336008
2188,6,1617584336012
2189,5,1617584336018
2190,5,1617584336023
2191,6,1617584336028
2192,6,1617584336034
